"300066.SZ","机械","仪器仪表"
"300067.SZ","基础化工","化学制品"
"300068.SZ","电力设备","输变电设备"
"300069.SZ","电力设备","输变电设备"
"300070.SZ","电力及公用事业","环保及公用事业"
"300071.SZ","传媒","传媒"
"300072.SZ","石油石化","石油化工"
"300073.SZ","基础化工","化学原料"
"300074.SZ","计算机","计算机硬件"
"300075.SZ","计算机","计算机软件"
"300076.SZ","计算机","计算机硬件"
"300077.SZ","电子元器件","半导体"
"300078.SZ","计算机","计算机硬件"
"300079.SZ","传媒","传媒"
"300080.SZ","电力设备","新能源设备"
"300081.SZ","通信","增值服务"
"300082.SZ","基础化工","化学原料"
"300083.SZ","电子元器件","电子设备"
"300084.SZ","石油石化","油田服务"
"300085.SZ","计算机","计算机软件"
"300086.SZ","医药","化学制药"
"300087.SZ","农林牧渔","农业"
"300088.SZ","电子元器件","其他元器件"
"300089.SZ","轻工制造","其他轻工"
"300090.SZ","电力及公用事业","环保及公用事业"
"300091.SZ","电力设备","新能源设备"
"300092.SZ","机械","通用设备"
"300093.SZ","建材","玻璃"
"300094.SZ","农林牧渔","渔业"
"300095.SZ","机械","通用设备"
"300096.SZ","基础化工","合成纤维及树脂"
"300097.SZ","机械","通用设备"
"300098.SZ","通信","通信设备制造"
"300099.SZ","机械","其他专用设备"
"300100.SZ","汽车","汽车零部件"
"300101.SZ","通信","通信设备制造"
"300102.SZ","电子元器件","半导体"
"300103.SZ","机械","其他专用设备"
"300104.SZ","传媒","传媒"
"300105.SZ","机械","通用设备"
"300106.SZ","食品饮料","食品"
"300107.SZ","基础化工","化学原料"
"300108.SZ","基础化工","化学原料"
"300109.SZ","石油石化","石油化工"
"300110.SZ","医药","化学制药"
"300111.SZ","电力设备","新能源设备"
"300112.SZ","机械","仪器仪表"
"300113.SZ","传媒","传媒"
"300114.SZ","机械","仪器仪表"
"300115.SZ","电子元器件","其他元器件"
"300116.SZ","机械","其他专用设备"
"300117.SZ","建筑","建筑装修"
"300118.SZ","电力设备","新能源设备"
"300119.SZ","医药","生物医药"
"300120.SZ","电力设备","输变电设备"
"300121.SZ","基础化工","化学制品"
"300122.SZ","医药","生物医药"
"300123.SZ","机械","运输设备"
"300124.SZ","电力设备","输变电设备"
"300125.SZ","电力设备","电站设备"
"300126.SZ","机械","通用设备"
"300127.SZ","电子元器件","其他元器件"
"300128.SZ","电子元器件","其他元器件"
"300129.SZ","电力设备","电站设备"
"300130.SZ","计算机","计算机硬件"
"300131.SZ","电子元器件","电子设备"
"300132.SZ","基础化工","化学制品"
"300133.SZ","传媒","传媒"
"300134.SZ","通信","通信设备制造"
"300135.SZ","石油石化","石油化工"
"300136.SZ","通信","通信设备制造"
"300137.SZ","机械","仪器仪表"
"300138.SZ","食品饮料","食品"
"300139.SZ","电子元器件","电子设备"
"300140.SZ","电力设备","输变电设备"
"300141.SZ","电力设备","输变电设备"
"300142.SZ","医药","生物医药"
"300143.SZ","食品饮料","食品"
"300144.SZ","餐饮旅游","景区和旅行社"
"300145.SZ","机械","通用设备"
"300146.SZ","医药","生物医药"
"300147.SZ","医药","中药生产"
"300148.SZ","传媒","传媒"
"300149.SZ","食品饮料","食品"
"300150.SZ","计算机","计算机软件"
"300151.SZ","机械","其他专用设备"
"300152.SZ","机械","通用设备"
"300153.SZ","电力设备","电站设备"
"300154.SZ","机械","通用设备"
"300155.SZ","电子元器件","电子设备"
"300156.SZ","机械","通用设备"
"300157.SZ","石油石化","油田服务"
"300158.SZ","医药","中药生产"
"300159.SZ","机械","其他专用设备"
"300160.SZ","建材","玻璃"
"300161.SZ","机械","通用设备"
"300162.SZ","电子元器件","其他元器件"
"300163.SZ","建材","其他建材"
"300164.SZ","石油石化","油田服务"
"300165.SZ","机械","仪器仪表"
"300166.SZ","计算机","计算机软件"
"300167.SZ","计算机","计算机硬件"
"300168.SZ","计算机","计算机软件"
"300169.SZ","基础化工","化学制品"
"300170.SZ","计算机","IT服务"
"300171.SZ","机械","通用设备"
"300172.SZ","电力及公用事业","环保及公用事业"
"300173.SZ","机械","其他专用设备"
"300174.SZ","基础化工","化学制品"
"300175.SZ","农林牧渔","农业"
"300176.SZ","汽车","汽车零部件"
"300177.SZ","计算机","计算机硬件"
"300178.SZ","餐饮旅游","景区和旅行社"
"300179.SZ","建材","其他建材"
"300180.SZ","基础化工","化学原料"
"300181.SZ","医药","中药生产"
"300182.SZ","计算机","计算机软件"
"300183.SZ","电子元器件","电子设备"
"300184.SZ","电子元器件","其他元器件"
"300185.SZ","电力设备","新能源设备"
"300186.SZ","医药","生物医药"
"300187.SZ","电力及公用事业","环保及公用事业"
"300188.SZ","计算机","计算机软件"
"300189.SZ","农林牧渔","农业"
"300190.SZ","电力及公用事业","环保及公用事业"
"300191.SZ","计算机","计算机软件"
"300192.SZ","基础化工","化学制品"
"300193.SZ","机械","通用设备"
"300194.SZ","医药","化学制药"
"300195.SZ","机械","其他专用设备"
"300196.SZ","建材","玻璃"
"300197.SZ","建材","玻璃"
"300198.SZ","建材","其他建材"
"300199.SZ","医药","化学制药"
"300200.SZ","基础化工","合成纤维及树脂"
"300201.SZ","汽车","商用车"
"300202.SZ","计算机","计算机软件"
"300203.SZ","机械","仪器仪表"
"300204.SZ","医药","生物医药"
"300205.SZ","计算机","计算机硬件"
"300206.SZ","医药","其他医药医疗"
"300207.SZ","电子元器件","其他元器件"
"300208.SZ","电力设备","电站设备"
"300209.SZ","计算机","计算机软件"
"300210.SZ","机械","其他专用设备"
"300211.SZ","通信","通信设备制造"
"300212.SZ","计算机","计算机软件"
"300213.SZ","通信","通信设备制造"
"300214.SZ","基础化工","化学原料"
"300215.SZ","电力设备","输变电设备"
"300216.SZ","机械","其他专用设备"
"300217.SZ","家电","小家电"
"300218.SZ","基础化工","合成纤维及树脂"
"300219.SZ","电子元器件","其他元器件"
"300220.SZ","电子元器件","电子设备"
"300221.SZ","基础化工","合成纤维及树脂"
"300222.SZ","电力设备","输变电设备"
"300223.SZ","电子元器件","其他元器件"
"300224.SZ","电子元器件","其他元器件"
"300225.SZ","基础化工","化学制品"
"300226.SZ","传媒","传媒"
"300227.SZ","电子元器件","电子设备"
"300228.SZ","机械","通用设备"
"300229.SZ","计算机","计算机软件"
"300230.SZ","基础化工","化学制品"
"300231.SZ","计算机","IT服务"
"300232.SZ","电子元器件","电子设备"
"300233.SZ","医药","化学制药"
"300234.SZ","建材","其他建材"
"300235.SZ","计算机","计算机软件"
"300236.SZ","电子元器件","半导体"
"300237.SZ","汽车","汽车零部件"
"300238.SZ","医药","生物医药"
"300239.SZ","医药","生物医药"
"300240.SZ","交通运输","公交物流"
"300241.SZ","电子元器件","其他元器件"
"300242.SZ","电子元器件","电子设备"
"300243.SZ","基础化工","化学制品"
"300244.SZ","医药","其他医药医疗"
"300245.SZ","计算机","IT服务"
"300246.SZ","医药","其他医药医疗"
"300247.SZ","家电","照明设备及其他"
"300248.SZ","计算机","计算机硬件"
"300249.SZ","家电","白色家电"
"300250.SZ","通信","通信设备制造"
"300251.SZ","传媒","传媒"
"300252.SZ","通信","通信设备制造"
"300253.SZ","计算机","计算机软件"
"300254.SZ","医药","化学制药"
"300255.SZ","医药","生物医药"
"300256.SZ","电子元器件","其他元器件"
"300257.SZ","机械","其他专用设备"
"300258.SZ","汽车","汽车零部件"
"300259.SZ","机械","仪器仪表"
"300260.SZ","机械","其他专用设备"
"300261.SZ","医药","化学制药"
"300262.SZ","电力及公用事业","环保及公用事业"
"300263.SZ","机械","其他专用设备"
"300264.SZ","通信","通信设备制造"
"300265.SZ","电力设备","输变电设备"
"300266.SZ","机械","其他专用设备"
"300267.SZ","医药","化学制药"
"300268.SZ","农林牧渔","农业"
"300269.SZ","电子元器件","半导体"
"300270.SZ","计算机","计算机硬件"
"300271.SZ","计算机","计算机软件"
"300272.SZ","家电","照明设备及其他"
"300273.SZ","医药","其他医药医疗"
"300274.SZ","电力设备","新能源设备"
"300275.SZ","机械","其他专用设备"
"300276.SZ","机械","运输设备"
"300277.SZ","计算机","计算机软件"
"300278.SZ","机械","通用设备"
"300279.SZ","家电","白色家电"
"300280.SZ","机械","通用设备"
"300281.SZ","机械","其他专用设备"
"300282.SZ","电子元器件","其他元器件"
"300283.SZ","电力设备","输变电设备"
"300284.SZ","建筑","建筑施工"
"300285.SZ","基础化工","化学原料"
"300286.SZ","电力设备","输变电设备"
"300287.SZ","计算机","计算机软件"
"300288.SZ","通信","增值服务"
"300289.SZ","医药","化学制药"
"300290.SZ","计算机","IT服务"
"300291.SZ","传媒","传媒"
"300292.SZ","通信","通信设备制造"
"300293.SZ","机械","其他专用设备"
"300294.SZ","医药","生物医药"
"300295.SZ","传媒","传媒"
"300296.SZ","电子元器件","半导体"
"300297.SZ","计算机","计算机软件"
"300298.SZ","医药","其他医药医疗"
"300299.SZ","通信","通信设备制造"
"300300.SZ","计算机","计算机软件"
"300301.SZ","电子元器件","半导体"
"300302.SZ","计算机","IT服务"
"300303.SZ","电子元器件","半导体"
"300304.SZ","汽车","汽车零部件"
"300305.SZ","基础化工","化学原料"
"300306.SZ","机械","仪器仪表"
"300307.SZ","机械","其他专用设备"
"300308.SZ","机械","其他专用设备"
"300309.SZ","机械","其他专用设备"
"300310.SZ","通信","通信设备制造"
"300311.SZ","计算机","计算机硬件"
"300312.SZ","通信","通信设备制造"
"300313.SZ","农林牧渔","牧业"
"300314.SZ","医药","其他医药医疗"
"300315.SZ","传媒","传媒"
"300316.SZ","机械","其他专用设备"
"300317.SZ","家电","照明设备及其他"
"300318.SZ","医药","化学制药"
"300319.SZ","电子元器件","其他元器件"
"300320.SZ","基础化工","化学制品"
"300321.SZ","基础化工","合成纤维及树脂"
"300322.SZ","通信","通信设备制造"
"300323.SZ","电子元器件","半导体"
"300324.SZ","计算机","计算机软件"
"300325.SZ","基础化工","化学原料"
"300326.SZ","医药","其他医药医疗"
"300327.SZ","电子元器件","电子设备"
"300328.SZ","有色金属","工业金属"
"300329.SZ","轻工制造","其他轻工"
"300330.SZ","计算机","IT服务"
"300331.SZ","电子元器件","其他元器件"
"300332.SZ","电力及公用事业","环保及公用事业"
"300333.SZ","计算机","IT服务"
"300334.SZ","机械","其他专用设备"
"300335.SZ","电力及公用事业","环保及公用事业"
"300336.SZ","传媒","传媒"
"300337.SZ","有色金属","工业金属"
"300338.SZ","机械","仪器仪表"
"300339.SZ","计算机","计算机软件"
"300340.SZ","基础化工","化学制品"
"300341.SZ","电力设备","输变电设备"
"300342.SZ","家电","白色家电"
"300343.SZ","基础化工","化学原料"
"300344.SZ","建材","其他建材"
"300345.SZ","建材","其他建材"
"300346.SZ","电子元器件","半导体"
"300347.SZ","医药","其他医药医疗"
"300348.SZ","计算机","计算机软件"
"300349.SZ","电子元器件","电子设备"
"300350.SZ","交通运输","公交物流"
"300351.SZ","机械","运输设备"
"300352.SZ","计算机","计算机软件"
"300353.SZ","通信","通信设备制造"
"300354.SZ","机械","仪器仪表"
"300355.SZ","建筑","建筑施工"
"300356.SZ","电子元器件","电子设备"
"300357.SZ","医药","生物医药"
"300358.SZ","机械","其他专用设备"
"300359.SZ","计算机","计算机软件"
"300360.SZ","电子元器件","电子设备"
"300362.SZ","机械","其他专用设备"
"300363.SZ","医药","化学制药"
"300364.SZ","传媒","传媒"
"300365.SZ","电力设备","输变电设备"
"300366.SZ","计算机","IT服务"
"300367.SZ","电子元器件","电子设备"
"300368.SZ","机械","其他专用设备"
"300369.SZ","计算机","计算机软件"
"300370.SZ","电子元器件","电子设备"
"300371.SZ","电子元器件","电子设备"
"300372.SZ","电力设备","输变电设备"
"300373.SZ","电子元器件","半导体"
"300374.SZ","建材","其他建材"
"300375.SZ","汽车","汽车零部件"
"300376.SZ","电力设备","输变电设备"
"300377.SZ","计算机","计算机软件"
"300378.SZ","计算机","计算机软件"
"300379.SZ","计算机","计算机软件"
"300380.SZ","计算机","计算机软件"
"300381.SZ","农林牧渔","牧业"
"300382.SZ","机械","金属制品"
"300383.SZ","通信","电信运营"
"300384.SZ","机械","其他专用设备"
"300385.SZ","电力及公用事业","环保及公用事业"
"300386.SZ","计算机","计算机软件"
"300387.SZ","基础化工","农用化工"
"300388.SZ","电力及公用事业","环保及公用事业"
"300389.SZ","电子元器件","其他元器件"
"300390.SZ","电子元器件","电子设备"
"300391.SZ","机械","通用设备"
"300392.SZ","传媒","传媒"
"300393.SZ","电力设备","新能源设备"
"300394.SZ","通信","通信设备制造"
"300395.SZ","建材","其他建材"
"300396.SZ","医药","其他医药医疗"
"300397.SZ","国防军工","兵器兵装"
"300398.SZ","基础化工","化学制品"
"300399.SZ","计算机","计算机软件"
"300400.SZ","机械","通用设备"
"300401.SZ","医药","化学制药"
"300402.SZ","机械","金属制品"
"300403.SZ","机械","其他专用设备"
"300404.SZ","医药","其他医药医疗"
"300405.SZ","基础化工","化学制品"
"300406.SZ","医药","化学制药"
"300407.SZ","电力设备","输变电设备"
"300408.SZ","电子元器件","其他元器件"
"300409.SZ","建材","其他建材"
"300410.SZ","机械","仪器仪表"
"300411.SZ","机械","运输设备"
"300412.SZ","机械","其他专用设备"
"300413.SZ","商贸零售","零售"
"300414.SZ","通信","通信设备制造"
"300415.SZ","机械","其他专用设备"
"300416.SZ","机械","仪器仪表"
"300417.SZ","机械","仪器仪表"
"300418.SZ","传媒","传媒"
"300419.SZ","计算机","IT服务"
"300420.SZ","机械","其他专用设备"
"300421.SZ","机械","金属制品"
"300422.SZ","电力及公用事业","环保及公用事业"
"300423.SZ","电力设备","输变电设备"
"300424.SZ","机械","运输设备"
"300425.SZ","电力及公用事业","环保及公用事业"
"300426.SZ","传媒","传媒"
"300427.SZ","电力设备","输变电设备"
"300428.SZ","有色金属","工业金属"
"300429.SZ","基础化工","化学制品"
"300430.SZ","机械","其他专用设备"
"300431.SZ","传媒","传媒"
"300432.SZ","汽车","汽车零部件"
"300433.SZ","电子元器件","其他元器件"
"300434.SZ","机械","通用设备"
"300435.SZ","机械","其他专用设备"
"300436.SZ","医药","化学制药"
"300437.SZ","基础化工","化学制品"
"300438.SZ","电子元器件","其他元器件"
"300439.SZ","医药","其他医药医疗"
"300440.SZ","计算机","计算机软件"
"300441.SZ","机械","通用设备"
"300442.SZ","机械","其他专用设备"
"300443.SZ","电力设备","新能源设备"
"300444.SZ","电力设备","电站设备"
"300445.SZ","机械","仪器仪表"
"300446.SZ","电子元器件","其他元器件"
"300447.SZ","国防军工","其他军工"
"300448.SZ","计算机","计算机软件"
"300449.SZ","计算机","计算机硬件"
"300450.SZ","机械","通用设备"
"300451.SZ","计算机","计算机软件"
"300452.SZ","医药","化学制药"
"300453.SZ","医药","其他医药医疗"
"300454.SZ","计算机","计算机软件"
"300455.SZ","计算机","计算机硬件"
"300456.SZ","国防军工","其他军工"
"300457.SZ","机械","通用设备"
"300458.SZ","计算机","计算机硬件"
"300459.SZ","基础化工","化学制品"
"300460.SZ","电子元器件","半导体"
"300461.SZ","机械","通用设备"
"300462.SZ","电子元器件","电子设备"
"300463.SZ","医药","化学制药"
"300464.SZ","机械","通用设备"
"300465.SZ","计算机","IT服务"
"300466.SZ","机械","其他专用设备"
"300467.SZ","传媒","传媒"
"300468.SZ","计算机","IT服务"
"300469.SZ","计算机","计算机软件"
"300470.SZ","机械","通用设备"
"300471.SZ","机械","其他专用设备"
"300472.SZ","机械","其他专用设备"
"300473.SZ","汽车","汽车零部件"
"300474.SZ","国防军工","航空航天"
"300475.SZ","家电","白色家电"
"300476.SZ","电子元器件","其他元器件"
"300477.SZ","电力设备","输变电设备"
"300478.SZ","基础化工","化学制品"
"300479.SZ","计算机","计算机硬件"
"300480.SZ","机械","其他专用设备"
"300481.SZ","基础化工","化学制品"
"300482.SZ","医药","生物医药"
"300483.SZ","建筑","建筑施工"
"300484.SZ","机械","通用设备"
"300485.SZ","医药","生物医药"
"300486.SZ","机械","其他专用设备"
"300487.SZ","基础化工","合成纤维及树脂"
"300488.SZ","机械","通用设备"
"300489.SZ","机械","其他专用设备"
"300490.SZ","电力设备","电站设备"
"300491.SZ","电子元器件","电子设备"
"300492.SZ","房地产","房地产开发管理"
"300493.SZ","电子元器件","电子设备"
"300494.SZ","计算机","计算机软件"
"300495.SZ","电力及公用事业","环保及公用事业"
"300496.SZ","计算机","计算机软件"
"300497.SZ","医药","化学制药"
"300498.SZ","食品饮料","食品"
"300499.SZ","机械","其他专用设备"
"300500.SZ","建筑","建筑装修"
"300501.SZ","轻工制造","其他轻工"
"300502.SZ","通信","通信设备制造"
"300503.SZ","机械","通用设备"
"300504.SZ","通信","通信设备制造"
"300505.SZ","基础化工","农用化工"
"300506.SZ","建筑","建筑装修"
"300507.SZ","汽车","汽车零部件"
"300508.SZ","计算机","计算机软件"
"300509.SZ","机械","其他专用设备"
"300510.SZ","电力设备","电站设备"
"300511.SZ","农林牧渔","农业"
"300512.SZ","机械","通用设备"
"300513.SZ","计算机","计算机软件"
"300514.SZ","机械","仪器仪表"
"300515.SZ","电子元器件","电子设备"
"300516.SZ","电子元器件","电子设备"
"300517.SZ","建筑","建筑施工"
"300518.SZ","传媒","传媒"
"300519.SZ","医药","化学制药"
"300520.SZ","计算机","IT服务"
"300521.SZ","机械","其他专用设备"
"300522.SZ","基础化工","化学制品"
"300523.SZ","计算机","IT服务"
"300525.SZ","计算机","计算机软件"
"300526.SZ","纺织服装","品牌服饰"
"300527.SZ","国防军工","其他军工"
"300528.SZ","传媒","传媒"
"300529.SZ","医药","其他医药医疗"
"300530.SZ","基础化工","化学制品"
"300531.SZ","通信","通信设备制造"
"300532.SZ","计算机","IT服务"
"300533.SZ","传媒","传媒"
"300534.SZ","医药","中药生产"
"300535.SZ","基础化工","化学制品"
"300536.SZ","建筑","建筑施工"
"300537.SZ","基础化工","化学制品"
"300538.SZ","基础化工","化学制品"
"300539.SZ","基础化工","化学制品"
"300540.SZ","机械","其他专用设备"
"300541.SZ","计算机","IT服务"
"300542.SZ","计算机","计算机软件"
"300543.SZ","电子元器件","电子设备"
"300545.SZ","电子元器件","电子设备"
"300546.SZ","计算机","计算机软件"
"300547.SZ","基础化工","化学制品"
"300548.SZ","通信","通信设备制造"
"300549.SZ","机械","通用设备"
"300550.SZ","计算机","计算机软件"
"300551.SZ","机械","其他专用设备"
"300552.SZ","计算机","计算机软件"
"300553.SZ","机械","仪器仪表"
"300554.SZ","机械","通用设备"
"300555.SZ","通信","通信设备制造"
"300556.SZ","计算机","计算机软件"
"300557.SZ","机械","仪器仪表"
"300558.SZ","医药","化学制药"
"300559.SZ","计算机","计算机软件"
"300560.SZ","通信","通信设备制造"
"300561.SZ","计算机","计算机软件"
"300562.SZ","医药","其他医药医疗"
"300563.SZ","通信","通信设备制造"
"300565.SZ","通信","通信设备制造"
"300566.SZ","电子元器件","电子设备"
"300567.SZ","机械","仪器仪表"
"300568.SZ","基础化工","化学制品"
"300569.SZ","电力及公用事业","发电及电网"
"300570.SZ","通信","通信设备制造"
"300571.SZ","通信","增值服务"
"300572.SZ","机械","仪器仪表"
"300573.SZ","医药","生物医药"
"300575.SZ","基础化工","农用化工"
"300576.SZ","基础化工","化学制品"
"300577.SZ","纺织服装","品牌服饰"
"300578.SZ","通信","增值服务"
"300579.SZ","计算机","计算机软件"
"300580.SZ","汽车","汽车零部件"
"300581.SZ","国防军工","航空航天"
"300582.SZ","家电","照明设备及其他"
"300583.SZ","医药","生物医药"
"300584.SZ","医药","化学制药"
"300585.SZ","汽车","汽车零部件"
"300586.SZ","基础化工","化学制品"
"300587.SZ","基础化工","化学制品"
"300588.SZ","计算机","计算机软件"
"300589.SZ","机械","运输设备"
"300590.SZ","通信","通信设备制造"
"300591.SZ","纺织服装","品牌服饰"
"300592.SZ","建筑","建筑装修"
"300593.SZ","通信","通信设备制造"
"300595.SZ","医药","其他医药医疗"
"300596.SZ","基础化工","化学制品"
"300597.SZ","通信","通信设备制造"
"300598.SZ","计算机","IT服务"
"300599.SZ","基础化工","化学制品"
"300600.SZ","机械","运输设备"
"300601.SZ","医药","生物医药"
"300602.SZ","电子元器件","电子设备"
"300603.SZ","通信","通信设备制造"
"300604.SZ","电子元器件","半导体"
"300605.SZ","计算机","计算机软件"
"300606.SZ","轻工制造","其他轻工"
"300607.SZ","机械","通用设备"
"300608.SZ","计算机","计算机软件"
"300609.SZ","计算机","IT服务"
"300610.SZ","基础化工","化学制品"
"300611.SZ","汽车","汽车零部件"
"300612.SZ","传媒","传媒"
"300613.SZ","电子元器件","半导体"
"300615.SZ","通信","通信设备制造"
"300616.SZ","轻工制造","其他轻工"
"300617.SZ","电力设备","输变电设备"
"300618.SZ","有色金属","工业金属"
"300619.SZ","机械","其他专用设备"
"300620.SZ","通信","通信设备制造"
"300621.SZ","建筑","建筑装修"
"300622.SZ","医药","其他医药医疗"
"300623.SZ","电子元器件","半导体"
"300624.SZ","计算机","计算机软件"
"300625.SZ","家电","照明设备及其他"
"300626.SZ","电力设备","电站设备"
"300627.SZ","通信","通信设备制造"
"300628.SZ","通信","通信设备制造"
"300629.SZ","机械","通用设备"
"300630.SZ","医药","化学制药"
"300631.SZ","电力及公用事业","环保及公用事业"
"300632.SZ","家电","照明设备及其他"
"300633.SZ","医药","其他医药医疗"
"300634.SZ","计算机","IT服务"
"300635.SZ","综合","综合"
"300636.SZ","医药","化学制药"
"300637.SZ","医药","化学制药"
"300638.SZ","通信","通信设备制造"
"300639.SZ","医药","其他医药医疗"
"300640.SZ","轻工制造","其他轻工"
"300641.SZ","基础化工","化学制品"
"300642.SZ","医药","其他医药医疗"
"300643.SZ","汽车","汽车零部件"
"300644.SZ","汽车","汽车零部件"
"300645.SZ","计算机","IT服务"
"300647.SZ","电子元器件","其他元器件"
"300648.SZ","机械","仪器仪表"
"300649.SZ","建筑","建筑装修"
"300650.SZ","家电","照明设备及其他"
"300651.SZ","轻工制造","其他轻工"
"300652.SZ","汽车","汽车零部件"
"300653.SZ","医药","生物医药"
"300654.SZ","传媒","传媒"
"300655.SZ","基础化工","化学原料"
"300656.SZ","电子元器件","电子设备"
"300657.SZ","电子元器件","电子设备"
"300658.SZ","轻工制造","其他轻工"
"300659.SZ","计算机","计算机软件"
"300660.SZ","电子元器件","电子设备"
"300661.SZ","电子元器件","半导体"
"300662.SZ","综合","综合"
"300663.SZ","计算机","IT服务"
"300664.SZ","电力及公用事业","环保及公用事业"
"300665.SZ","基础化工","化学制品"
"300666.SZ","电子元器件","半导体"
"300667.SZ","电子元器件","电子设备"
"300668.SZ","建筑","建筑装修"
"300669.SZ","机械","其他专用设备"
"300670.SZ","电力设备","输变电设备"
"300671.SZ","电子元器件","半导体"
"300672.SZ","电子元器件","半导体"
"300673.SZ","农林牧渔","牧业"
"300675.SZ","房地产","房地产服务"
"300676.SZ","医药","其他医药医疗"
"300677.SZ","医药","其他医药医疗"
"300678.SZ","通信","通信设备制造"
"300679.SZ","电子元器件","电子设备"
"300680.SZ","汽车","汽车零部件"
"300681.SZ","汽车","汽车零部件"
"300682.SZ","计算机","IT服务"
"300683.SZ","医药","生物医药"
"300684.SZ","基础化工","化学制品"
"300685.SZ","医药","生物医药"
"300686.SZ","电子元器件","其他元器件"
"300687.SZ","计算机","IT服务"
"300688.SZ","综合","综合"
"300689.SZ","通信","通信设备制造"
"300690.SZ","基础化工","化学制品"
"300691.SZ","电子元器件","其他元器件"
"300692.SZ","电力及公用事业","环保及公用事业"
"300693.SZ","电力设备","输变电设备"
"300695.SZ","汽车","汽车零部件"
"300696.SZ","国防军工","航空航天"
"300697.SZ","有色金属","工业金属"
"300698.SZ","通信","通信设备制造"
"300699.SZ","煤炭","煤炭化工"
"300700.SZ","机械","通用设备"
"300701.SZ","电子元器件","其他元器件"
"300702.SZ","医药","化学制药"
"300703.SZ","轻工制造","其他轻工"
"300705.SZ","医药","化学制药"
"300706.SZ","建材","其他建材"
"300707.SZ","汽车","汽车零部件"
"300708.SZ","电子元器件","电子设备"
"300709.SZ","电子元器件","其他元器件"
"300710.SZ","通信","通信设备制造"
"300711.SZ","通信","通信设备制造"
"300712.SZ","建筑","建筑装修"
"300713.SZ","电力设备","输变电设备"
"300715.SZ","建材","其他建材"
"300716.SZ","基础化工","化学制品"
"300717.SZ","基础化工","化学制品"
"300718.SZ","机械","其他专用设备"
"300719.SZ","国防军工","航空航天"
"300720.SZ","机械","仪器仪表"
"300721.SZ","基础化工","化学制品"
"300722.SZ","国防军工","其他军工"
"300723.SZ","医药","化学制药"
"300725.SZ","医药","生物医药"
"300726.SZ","电子元器件","电子设备"
"300727.SZ","基础化工","化学制品"
"300729.SZ","轻工制造","其他轻工"
"300730.SZ","计算机","计算机软件"
"300731.SZ","通信","通信设备制造"
"300732.SZ","房地产","房地产服务"
"300733.SZ","汽车","汽车零部件"
"300735.SZ","通信","通信设备制造"
"300736.SZ","通信","通信设备制造"
"300737.SZ","建材","其他建材"
"300738.SZ","计算机","IT服务"
"300739.SZ","电子元器件","电子设备"
"300740.SZ","基础化工","化学制品"
"300741.SZ","食品饮料","食品"
"300742.SZ","汽车","汽车零部件"
"300743.SZ","计算机","计算机硬件"
"300745.SZ","电力设备","输变电设备"
"300746.SZ","建筑","建筑装修"
"600000.SH","银行","股份制与城商行"
"600004.SH","交通运输","航空机场"
"600005.SH","钢铁","普钢"
"600006.SH","汽车","商用车"
"600007.SH","房地产","房地产开发管理"
"600008.SH","电力及公用事业","环保及公用事业"
"600009.SH","交通运输","航空机场"
"600010.SH","钢铁","普钢"
"600011.SH","电力及公用事业","发电及电网"
"600012.SH","交通运输","公路铁路"
"600015.SH","银行","股份制与城商行"
"600016.SH","银行","股份制与城商行"
"600017.SH","交通运输","航运港口"
"600018.SH","交通运输","航运港口"
"600019.SH","钢铁","普钢"
"600020.SH","交通运输","公路铁路"
"600021.SH","电力及公用事业","发电及电网"
"600022.SH","钢铁","普钢"
"600023.SH","电力及公用事业","发电及电网"
"600025.SH","电力及公用事业","发电及电网"
"600026.SH","交通运输","航运港口"
"600027.SH","电力及公用事业","发电及电网"
"600028.SH","石油石化","石油化工"
"600029.SH","交通运输","航空机场"
"600030.SH","非银行金融","证券"
"600031.SH","机械","工程机械"
"600033.SH","交通运输","公路铁路"
"600035.SH","交通运输","公路铁路"
"600036.SH","银行","股份制与城商行"
"600037.SH","传媒","传媒"
"600038.SH","国防军工","航空航天"
"600039.SH","建筑","建筑施工"
"600048.SH","房地产","房地产开发管理"
"600050.SH","通信","电信运营"
"600051.SH","综合","综合"
"600052.SH","房地产","房地产开发管理"
"600053.SH","房地产","房地产开发管理"
"600054.SH","餐饮旅游","景区和旅行社"
"600055.SH","医药","其他医药医疗"
"600056.SH","医药","其他医药医疗"
"600057.SH","通信","通信设备制造"
"600058.SH","商贸零售","贸易"
"600059.SH","食品饮料","其他饮料"
"600060.SH","家电","黑色家电"
"600061.SH","纺织服装","纺织制造"
"600062.SH","医药","化学制药"
"600063.SH","基础化工","合成纤维及树脂"
"600064.SH","建筑","建筑施工"
"600066.SH","汽车","商用车"
"600067.SH","房地产","房地产开发管理"
"600068.SH","建筑","建筑施工"
"600069.SH","轻工制造","造纸"
"600070.SH","纺织服装","纺织制造"
"600071.SH","电子元器件","其他元器件"
"600072.SH","机械","运输设备"
"600073.SH","食品饮料","食品"
"600074.SH","基础化工","化学制品"
"600075.SH","基础化工","化学原料"
"600076.SH","通信","通信设备制造"
"600077.SH","钢铁","其他钢铁"
"600078.SH","基础化工","化学原料"
"600079.SH","医药","化学制药"
"600080.SH","医药","生物医药"
"600081.SH","汽车","汽车零部件"
"600082.SH","房地产","房地产开发管理"
"600083.SH","有色金属","稀有金属"
"600084.SH","食品饮料","其他饮料"
"600085.SH","医药","中药生产"
"600086.SH","商贸零售","零售"
"600087.SH","交通运输","航运港口"
"600088.SH","传媒","传媒"
